system:index,SHAPE_Area,SHAPE_Leng,binomial,bio01_mean,bio01_stdDev,bio12_mean,bio12_stdDev,bio13_mean,bio13_stdDev,bio14_mean,bio14_stdDev,bio15_mean,bio15_stdDev,category,citation,class,compiler,dist_comm,family,featurecla,fid,freshwater,generalisd,genus,id,id_no,island,kingdom,legend,marine,name,namealt,order_,origin,phylum,presence,region,scalerank,seasonal,source,subpop,subregion,subspecies,tax_comm,terrestial,yrcompiled,.geo
00000000000000000005,120.720457174,57.106668045,Cephalophus weynsi,148.56156646747056,15.520805532048042,843.7958837330862,145.86960794271562,150.94090969019496,13.6130691961541,32.881352693330456,5.842280249899358,46.39390037763907,8.00024909048643,LC,IUCN (International Union for Conservation of Nature),MAMMALIA,IUCN,,BOVIDAE,Valley,60,false,0,Cephalophus,great_rift_valley_ofb.1,4152,,ANIMALIA,Extant (resident),false,GREAT RIFT VALLEY,,CETARTIODACTYLA,1,CHORDATA,1,Africa,3,1,,,,,,true,2008,"{""type"":""Polygon"",""coordinates"":[[[35.762703867622974,-0.2501778566090809],[35.92804963454805,-0.49486658713739384],[36.09339528604892,-0.739555271955418],[36.09148233638997,-0.8045243810872487],[36.08473127568808,-1.0337801257753183],[36.097698317629266,-1.038662889722769],[36.128800521825646,-1.0503635316090703],[36.13630073141308,-1.0531638473362095],[36.20519834982983,-1.036562618410614],[36.22990172812881,-1.030565155970593],[36.28799936484479,-0.9110657002564663],[36.30200094407367,-0.8650655918075157],[36.32590173034946,-0.7865631062574946],[36.33320127408121,-0.7625642715201916],[36.30740095768454,-0.6851631811778097],[36.28950209391848,-0.6742651319417137],[36.23650121896939,-0.64206597003308],[36.23309893038617,-0.6399657024105617],[36.214000589351976,-0.6247646592977341],[36.20519834982983,-0.6178664031040467],[36.03580157941975,-0.4837633957098807],[36.01979782129141,-0.47106386827279095],[36.0006995364314,-0.45596538590939684],[35.98400016989162,-0.4196638573806128],[35.98140049466535,-0.4139651158569506],[35.977601363631805,-0.410165926869158],[35.93320207164504,-0.3617623959314023],[35.89470222955155,-0.3205647533161346],[35.81999889507351,-0.23966331460772733],[35.776299689869006,-0.21576251339753985],[35.7594265054322,-0.20654554851153006],[35.762703867622974,-0.2501778566090809]]]}"
0000000000000000000d,207.272588736,71.6691799105,Raphicerus sharpei,236.3467036218205,1.6288155601966579,712.7829424341339,23.184979195754906,154.81164271916506,4.099999509586649,0.0,0.0,97.56787496244975,2.016224033898396,LC,IUCN (International Union for Conservation of Nature),MAMMALIA,IUCN,,BOVIDAE,Valley,147,false,0,Raphicerus,great_rift_valley_ofb.1,19307,,ANIMALIA,Extant (resident),false,GREAT RIFT VALLEY,,CETARTIODACTYLA,1,CHORDATA,1,Africa,3,1,,,,,,true,2008,"{""type"":""Polygon"",""coordinates"":[[[33.738535093832084,-4.721612791489716],[33.75177419984809,-4.787781380450614],[33.77936264619281,-4.925665693558924],[33.78247060356792,-4.941205664529615],[33.79289601287664,-4.993319166964378],[33.804699292752765,-5.052299737856217],[33.880880737748456,-5.106251509071379],[33.95706228237662,-5.160203275170629],[34.033243813891886,-5.214155090938381],[34.10942530350311,-5.268106871105765],[34.12220510287384,-5.2771543582817735],[34.1090195228925,-5.144950935757501],[34.11911942019873,-5.0741760852781965],[34.106999510100316,-5.057565958416658],[34.06199833059119,-4.995963457977216],[33.99310073030701,-4.900164108874694],[33.937115639095715,-4.822368440701116],[33.881130451080516,-4.744572695858628],[33.82514534601124,-4.6667770208172845],[33.76916024795623,-4.588981313619929],[33.7679071819677,-4.594403555080587],[33.738535093832084,-4.721612791489716]]]}"
0000000000000000000f,579.057154528,199.550606664,Tragelaphus oryx,233.26485572749402,33.863626104461886,571.8122209301916,195.74842040760393,129.74292971204318,45.369516078427914,3.5657747215565063,5.01224352592398,83.59278141202535,8.903484667057803,LC,IUCN (International Union for Conservation of Nature),MAMMALIA,IUCN,,BOVIDAE,Valley,210,false,0,Tragelaphus,great_rift_valley_ofb.1,22055,,ANIMALIA,Extant (resident),false,GREAT RIFT VALLEY,,CETARTIODACTYLA,1,CHORDATA,1,Africa,3,1,,,,,,true,2008,"{""type"":""MultiPolygon"",""coordinates"":[[[[36.41090110677178,-0.5015195668186696],[36.356865752766375,-0.3807091011320781],[36.35710205715755,-0.3871658867939993],[36.387299099873765,-0.47396228953989167],[36.42450135016615,-0.5809629103048645],[36.44184725331911,-0.6221694676786936],[36.41090110677178,-0.5015195668186696]]],[[[36.54322495261672,1.350590389620357],[36.649057255140974,1.588750969415969],[36.715600431304566,1.7070955000371553],[36.768075098087536,1.800420033195569],[36.823564198577536,2.0409572981902646],[36.77829982250463,2.090034159173227],[36.6857021764871,2.1237360498256854],[36.639198147442535,2.1030368921695257],[36.61219829891709,2.0910374691295672],[36.60979936039125,2.090034174512057],[36.57610190432976,2.0395348438312833],[36.57959781691375,1.9729337353682932],[36.58460092464049,1.879435273778325],[36.595900282820466,1.8320350581460287],[36.60259788225756,1.8037375902429647],[36.62669935857039,1.7024357323043846],[36.607101554248395,1.6373373049477338],[36.601398351281404,1.61823450711688],[36.491900739830776,1.5592361620961883],[36.4496997637041,1.5264349944501354],[36.41599791154521,1.5002378155040874],[36.40850211795504,1.3642352223368324],[36.407601393522384,1.3485347173926856],[36.407601393522384,1.0958374544118592],[36.29809922222743,0.8935369613292121],[36.23180132222463,0.8200375840696513],[36.22220087538654,0.8093357326468074],[36.22959855039311,0.6629345725960527],[36.230699902796495,0.6408352218688662],[36.2425121018143,0.5179781235857476],[36.39286855311683,0.9342842045586083],[36.46804671570465,1.1424373177993974],[36.54322495261672,1.350590389620357]]],[[[35.86854064226083,4.724065267616327],[35.849812475804875,4.606411887477058],[35.81285098190529,4.374193083748717],[35.775889493242005,4.141974225885197],[35.797110351940425,3.9483322054750833],[35.81833120062556,3.754690180690597],[35.83955202894241,3.561048135382235],[35.86077290972009,3.3674061285897983],[35.92238651768851,3.4495717357433175],[35.98400016989162,3.531737318174297],[36.03580157941974,3.550634992976496],[36.114299556819574,3.579137605225876],[36.13860165373004,3.587935392164011],[36.163001860317216,3.596835790182966],[36.20159988452862,3.6108373525930246],[36.2741494589,3.6537361057780333],[36.346699011508555,3.696634927071615],[36.47209785792059,3.7889338187683856],[36.49190073983078,3.8747358802218224],[36.47209785792058,4.000036583481164],[36.485301208328536,4.105534501141918],[36.41930204998104,4.191336516264992],[36.31379977288449,4.2441367368841325],[36.21540076260176,4.3178367353989255],[36.2081993165919,4.3232366805529585],[36.191201239631425,4.36263729099349],[36.153798258417005,4.449237523418781],[36.10679937509263,4.55783449175091],[36.10270142732933,4.5673367895982375],[36.09680206933378,4.57313364447042],[36.06630182448496,4.6026350261086515],[36.01450039142744,4.652737493528721],[35.99480009459807,4.671737751978084],[35.97950091064508,4.723137783975084],[35.95130157215874,4.777735041564073],[35.92724028661706,4.818513537002633],[35.86854064226083,4.724065267616327]]],[[[36.67542395951957,-1.2025704741997376],[36.54322495261672,-1.0173885144045722],[36.526686166723,-0.95291437379029],[36.491900739830776,-1.0275641890984135],[36.399200478060436,-1.0275641802672433],[36.314901157687075,-1.010664188033042],[36.20519834982983,-1.0499622279057406],[36.19699807646426,-1.0528650801586172],[36.0957987433015,-1.1370663385579882],[36.081538552619776,-1.142256680231065],[36.07725777055596,-1.28755204727102],[36.06690381769936,-1.6392145825344955],[35.99415129077724,-1.8574764163826476],[35.92139882157867,-2.0757382678879117],[35.96772447228047,-2.267571055656818],[36.01405008793339,-2.459403812681378],[36.040416694679976,-2.8827464190439485],[35.97428489501921,-2.955500001100926],[35.90815312042097,-3.028253546668446],[35.842021270458304,-3.101007111945975],[35.775889493242005,-3.1737607048955545],[35.66674347025751,-3.21180075756236],[35.557597540547164,-3.249840767397317],[35.448451520474116,-3.2878807967948025],[35.33930555354963,-3.3259208413337724],[35.23015960970309,-3.363960913143284],[35.1210136520953,-3.402000906192109],[35.01186763716101,-3.440040979724571],[34.90272168297548,-3.4780809754098243],[34.8233451934918,-3.5409164124716916],[34.74396880088352,-3.6037518312295154],[34.66459227210179,-3.6665872454254647],[34.58521587834315,-3.72942266369725],[34.449498606454306,-3.814725302017409],[34.36767528283503,-3.8661543356678796],[34.2858518849935,-3.9175833417967305],[34.20402847239875,-3.9690123808086386],[34.12220510287384,-4.0204414577338685],[34.05607327255503,-4.066735835140275],[33.989941442141294,-4.113030201784789],[33.92380965389487,-4.159324638800872],[33.85767786426851,-4.205618972876723],[33.84189708657102,-4.273959157066592],[33.80490217620782,-4.434181380102749],[33.7679071819677,-4.594403555080587],[33.738535093832084,-4.721612791489716],[33.75177419984809,-4.787781380450614],[33.77936264619281,-4.925665693558924],[33.78247060356792,-4.941205664529615],[33.79289601287664,-4.993319166964378],[33.804699292752765,-5.052299737856217],[33.880880737748456,-5.106251509071379],[33.95706228237662,-5.160203275170629],[34.033243813891886,-5.214155090938381],[34.10942530350311,-5.268106871105765],[34.12220510287384,-5.2771543582817735],[34.1090195228925,-5.144950935757501],[34.13544861677592,-4.959708718155173],[34.161877704673856,-4.774466530637772],[34.201610567136115,-4.655388437429728],[34.241343336134044,-4.536310406079896],[34.294260627156554,-4.437097623978205],[34.34717787457002,-4.337884821495993],[34.40009517895101,-4.238672053030249],[34.45301238650685,-4.139459296626042],[34.58527602296959,-4.060114086440005],[34.71753963625259,-3.980768818008295],[34.8167836532406,-3.901361183039804],[34.91602760338857,-3.821953511350185],[35.01524036923762,-3.77236271555404],[35.11445318339307,-3.722771918795351],[35.213665934926034,-3.6731811750371883],[35.31287867655211,-3.6235903506403875],[35.405468559320596,-3.6037228610856658],[35.49805848735684,-3.583855319669392],[35.590648361746084,-3.5639878075974005],[35.6832382473037,-3.544120272509475],[35.7439890240276,-3.5036227366755552],[35.872366584899595,-3.4180369511927364],[36.000744126197596,-3.3324512063306346],[36.14625125861666,-3.272942273772364],[36.291758407165105,-3.2134333614021715],[36.391001291322304,-3.1406797589549664],[36.490244165988386,-3.067926159194493],[36.58948702176686,-2.9951726248146824],[36.68872984427047,-2.9224190082617802],[36.701915452555944,-2.7900952160211347],[36.54316253804279,-2.7239332618797447],[36.384409578332324,-2.6577713550862927],[36.33155140536443,-2.5784216859309015],[36.41089887672612,-2.4263239632852924],[36.49024639369949,-2.274226248275599],[36.56299886061019,-2.108820370012435],[36.63575129460415,-1.9434144633586772],[36.67542395951957,-1.2025704741997376]]]]}"
00000000000000000029,121.431956495,83.8575434444,Tragelaphus imberbis,254.97602288286512,23.658176575947543,431.2185154353917,170.67563059444225,98.62527732689291,38.52435750193107,5.80672068336466,5.800587403290982,76.17667631281688,10.448452194604105,NT,IUCN (International Union for Conservation of Nature),MAMMALIA,IUCN,,BOVIDAE,Valley,474,false,0,Tragelaphus,great_rift_valley_ofb.1,22053,,ANIMALIA,Extant (resident),false,GREAT RIFT VALLEY,,CETARTIODACTYLA,1,CHORDATA,1,Africa,3,1,,,,,,true,2008,"{""type"":""MultiPolygon"",""coordinates"":[[[[36.172740583228766,5.213509616768891],[36.09669060773287,5.091148530811109],[36.020640581864654,4.9687874794787845],[35.944590654883356,4.846426363531899],[35.86854064226083,4.724065267616327],[35.849812475804875,4.606411887477058],[35.81285098190529,4.374193083748717],[35.775889493242005,4.141974225885197],[35.802348668333686,3.9005340025354758],[35.82880784762088,3.6590937336153964],[35.85526701100872,3.4176534949644863],[35.88172622156616,3.1762132192445076],[35.93793874802052,2.8653313865592045],[35.99415129077723,2.5544495452013396],[36.050363822285675,2.2435677257627233],[36.106576397502025,1.9326858490910517],[36.062047833239276,1.6988060425139029],[36.01146378134522,1.4331506371042586],[35.960879709551364,1.1674952431950596],[36.00760217802788,1.1850373314399336],[36.17270040027132,1.1663358564287893],[36.337798643058235,1.1476343540649785],[36.407601393522384,1.1397373156050532],[36.411899995458846,1.1392334110278661],[36.42480012217308,1.1307343992242127],[36.436202044226384,1.1232342038567924],[36.456330467033936,1.1099995384195172],[36.54322495261672,1.350590389620357],[36.649057255140974,1.588750969415969],[36.715600431304566,1.7070955000371553],[36.768075098087536,1.800420033195569],[36.827586252694935,2.058385704722738],[36.88709745517914,2.316351362685162],[36.88709745517914,2.9777876551210327],[36.943341237371776,3.219227928083582],[36.99958493573962,3.460668201674262],[37.05582867753703,3.702108477907012],[37.112072507261864,3.943548711823991],[37.17515534761375,4.040875284625365],[37.23823829151673,4.138201871176582],[37.301321216772976,4.23552842885348],[37.36440408225831,4.332854988945086],[37.41707385407049,4.414117625198507],[37.4697436714003,4.495380268972931],[37.522413448107905,4.576642961897282],[37.5750832604439,4.657905614492245],[37.63144851442005,4.787232938568609],[37.68781378016077,4.916560239388058],[37.743875818361246,5.045196406153986],[37.79993786585346,5.173832521841636],[37.79993786585345,5.193617545136144],[37.76800180433796,5.208733899483787],[37.656898795513285,5.261534136620281],[37.55002418162409,5.280234462271161],[37.44314959897495,5.298934848052699],[37.3362749854929,5.3176352147974555],[37.2294003529424,5.336335544386795],[37.178299034150186,5.368534693104661],[37.14639861592757,5.388533810853179],[37.07612433015523,5.4327346291267835],[37.00584997875985,5.476935463933483],[36.93557570849066,5.52113628899002],[36.86530133694779,5.5653371723740275],[36.76851208239981,5.609208000746124],[36.67172288163939,5.653078862104327],[36.57925894632686,5.571620037360449],[36.4776293175673,5.482092432601654],[36.375999738418564,5.392564796161313],[36.27437013250329,5.303037227010504],[36.172740583228766,5.213509616768891]]],[[[35.6832382473037,-3.544120272509475],[35.7439890240276,-3.5036227366755552],[35.872366584899595,-3.4180369511927364],[36.000744126197596,-3.3324512063306346],[36.14625125861666,-3.272942273772364],[36.291758407165105,-3.2134333614021715],[36.391001291322304,-3.1406797589549664],[36.490244165988386,-3.067926159194493],[36.58948702176686,-2.9951726248146824],[36.68872984427047,-2.9224190082617802],[36.701915452555944,-2.7900952160211347],[36.54316253804279,-2.7239332618797447],[36.384409578332324,-2.6577713550862927],[36.33155140536443,-2.5784216859309015],[36.41089887672612,-2.4263239632852924],[36.49024639369949,-2.274226248275599],[36.524184624096684,-2.1970615184320637],[36.42080029492597,-2.191764085097284],[36.43209968665424,-2.201663314323244],[36.4234980853104,-2.202465950257497],[36.40729817613694,-2.1910640243148953],[36.37249935838044,-2.1664631554266878],[36.19430032290797,-2.0407655611952356],[36.191598084960106,-2.0393653934588785],[36.119802114600084,-2.0030638551751494],[36.08949801087251,-1.9876665842911416],[35.99520143183481,-1.9813658999239558],[35.98070041722479,-1.9803625818706292],[35.95551099532104,-1.973397469909684],[35.92139882157867,-2.0757382678879117],[35.96772447228047,-2.267571055656818],[36.01405008793339,-2.459403812681378],[36.040416694679976,-2.8827464190439485],[36.00614403297694,-2.9204481222850505],[36.0095017443855,-3.0001634542590776],[36.006300127699475,-3.030066169886795],[35.9950008049942,-3.1335663840458854],[35.96979795347294,-3.1398626541114223],[35.96750151226257,-3.140464616467008],[35.90759795681676,-3.1553624483156253],[35.81120111587951,-3.1842663423727604],[35.803402117154754,-3.1865627995427444],[35.768300057678545,-3.2152660357556155],[35.678801492569356,-3.2883640926342173],[35.67320086123195,-3.292863309552771],[35.56419811678742,-3.381862512857997],[35.497400780918596,-3.4318623987190473],[35.44710210558287,-3.4694659767284564],[35.386498501757714,-3.514766034970967],[35.3514989809576,-3.5408651207788737],[35.27024969419451,-3.601613704703819],[35.18900042298036,-3.662362260978989],[35.13859921018348,-3.6464655397830508],[35.123201955422,-3.641564976335433],[35.076898597463945,-3.626965936085179],[35.04849858867672,-3.6179629949604974],[34.893098939738245,-3.59856587388373],[34.83279850957527,-3.5909631362485204],[34.828290362200164,-3.537003576629427],[34.706753144139725,-3.6332130886716696],[34.58521587834315,-3.72942266369725],[34.56320125581787,-3.743263739996103],[34.56320125581787,-3.941466304885549],[34.58180463017988,-4.062196478243493],[34.71753963625259,-3.980768818008295],[34.8167836532406,-3.901361183039804],[34.91602760338857,-3.821953511350185],[35.01524036923762,-3.77236271555404],[35.11445318339307,-3.722771918795351],[35.213665934926034,-3.6731811750371883],[35.31287867655211,-3.6235903506403875],[35.405468559320596,-3.6037228610856658],[35.49805848735684,-3.583855319669392],[35.590648361746084,-3.5639878075974005],[35.6832382473037,-3.544120272509475]]],[[[41.73067555064056,9.638703669978426],[41.83104547322889,9.65834150916556],[41.90411011212843,9.672635191545826],[41.97717468821987,9.686928862317163],[42.05198946585252,9.701565245685288],[42.12680430545316,9.716201705025378],[42.201619081566236,9.730838173006154],[42.276433892331575,9.74547461401062],[42.351248682413335,9.760111014078758],[42.4260634690272,9.774747479821533],[42.50087826652374,9.789383917009136],[42.57569308638568,9.804020363335015],[42.66333946404844,9.818905378554902],[42.75098590792921,9.833790467690092],[42.838632282801534,9.848675464370963],[42.92627874603499,9.86356048530255],[43.01392515193,9.878445558876926],[43.10157157234657,9.89333061041611],[43.18921799925027,9.908215640999451],[43.27686441910355,9.923100649615405],[43.321511688798644,9.961133430247672],[43.3661590267946,9.999166248016166],[43.41080630304405,10.037199004681222],[43.45545360805349,10.075231829881568],[43.50010095819534,10.113264601072393],[43.544748222679736,10.151297417414042],[43.58939556396824,10.189330197730385],[43.63404285064409,10.227362974873369],[43.70722565948791,10.261285572696975],[43.78040838228808,10.295208189387392],[43.697903839654195,10.31397206323069],[43.615399366681906,10.332735989799689],[43.61040068769459,10.334434917579426],[43.54867558659608,10.34151040269743],[43.486950526828096,10.348585830570876],[43.42522541436707,10.355661336040594],[43.363500300552744,10.362736830799067],[43.30964992204045,10.368736520459688],[43.2557995846325,10.374736239860377],[43.20194929476204,10.380735957174842],[43.14809891019517,10.386735731532296],[43.05544994793722,10.397334955894307],[42.96280097742858,10.40793423398825],[42.91239976471516,10.422033954233644],[42.86199853644098,10.436133638151349],[42.8108482226719,10.450433924347447],[42.75969789827186,10.464734273543227],[42.6848987019715,10.48548467920129],[42.61009946422012,10.506235152625127],[42.55420019542453,10.522234377881736],[42.50280013434048,10.536635086053904],[42.45140004317341,10.55103571205029],[42.4000000378614,10.565436414748445],[42.34859993377576,10.579837066334251],[42.267749789938826,10.622787130087536],[42.18689961340239,10.665737199371183],[42.10807492210074,10.707611492862204],[42.029250313468,10.74948577617803],[41.950425632766354,10.791360126038237],[41.871601024105296,10.833234369557378],[41.78719914106268,10.857335870567018],[41.70299902267404,10.881410559557102],[41.61879893729356,10.905485249684506],[41.53459885731916,10.929559908176792],[41.45039875078632,10.95363457179758],[41.353698712293124,10.981236435605492],[41.29989967964322,10.965834704277723],[41.22389876765654,10.944134496530651],[41.147897832729825,10.922434262211803],[41.092223719768704,10.906534191170005],[41.03654962286753,10.890634163947714],[40.98087553939401,10.874734113618196],[40.92520138886879,10.858834122738042],[40.90850206616478,10.854036100863086],[40.835898955353244,10.833234416481233],[40.75722374115961,10.836159548582188],[40.67854844343949,10.839084730117069],[40.599873154636136,10.842009897421148],[40.52119788713723,10.844935067572854],[40.42884994644275,10.848335166891646],[40.33650197262017,10.851735178372117],[40.32819909311187,10.788937726467903],[40.31829989448297,10.790034599022043],[40.26260127162217,10.796237270804884],[40.199701171613164,10.741735913792855],[40.136801079083,10.687234508161259],[40.11730147487207,10.545635729458896],[40.103299856672045,10.44413767344369],[40.11089820300913,10.29993485660321],[40.120101811599646,10.125534927086385],[40.09075201654359,10.016585733636006],[40.06140214698777,9.907636514218808],[40.02735023766503,9.839537108078606],[39.99329829507344,9.771437715040223],[39.943998487902064,9.672936176605242],[39.918898245331384,9.454935206642888],[39.88535014850178,9.350135155366623],[39.851802160546995,9.245335152449345],[39.846598393074274,9.167835983848786],[39.8343982657695,8.993636700371122],[39.83660109279847,8.986136506994457],[39.868599581627024,8.826237610819609],[39.898497804723064,8.82603697348288],[39.99430160637988,8.826237616527072],[40.022599108706146,8.840435361531837],[40.085699788984655,8.870235547911593],[40.1434006142924,8.897384768880027],[40.201101374593115,8.924534003353706],[40.20460173789578,8.927535016042256],[40.220699118016206,8.935235841204484],[40.26104893489369,8.975585723767832],[40.30139881402408,9.015935562624925],[40.341748671359184,9.056285408670856],[40.382098500685295,9.096635235215121],[40.422448373357184,9.136985140124732],[40.46279820494721,9.177334971989872],[40.50314806634365,9.217684828546233],[40.54349787286584,9.258034625890417],[40.558400181914244,9.261236273408514],[40.608106386115836,9.28435505085111],[40.65781253824458,9.30747383558843],[40.70751863403728,9.330592571570486],[40.757224823384085,9.353711383493424],[40.80693102348547,9.376830090361372],[40.856637151357056,9.399948915709759],[40.90634327803273,9.423067656761695],[40.95604947382612,9.446186447416759],[41.00575557742936,9.46930518412984],[41.05546173521686,9.492423989297931],[41.105167938906966,9.515542737143827],[41.154874102999905,9.538661514647545],[41.204580218508774,9.561780262974432],[41.2542864292488,9.58489903556382],[41.30399257179643,9.608017794965825],[41.353698712293124,9.63113653772344],[41.436999169684206,9.62253494485408],[41.506077311440016,9.615407110252166],[41.575155507455015,9.608279230096054],[41.65291552137163,9.623491432833125],[41.73067555064056,9.638703669978426]]]]}"
